name,image_id,confidence,xmin,ymin,xmax,ymax
holothurian,000386.xml,0.019828973338007927,1041,676,1170,755
holothurian,000386.xml,0.002170095918700099,1970,881,2228,1096
holothurian,000386.xml,0.0021364628337323666,1057,672,1174,750
holothurian,000386.xml,0.0018781283870339394,1968,944,2152,1098
holothurian,000386.xml,0.0013231930788606405,2359,507,2449,571
holothurian,000386.xml,0.001184883643873036,2304,1167,2445,1266
echinus,000386.xml,0.0037470185197889805,2495,2005,2828,2156
echinus,000386.xml,0.002658647019416094,2637,2033,2806,2158
echinus,000386.xml,0.0016063405200839043,2330,2079,2542,2158
echinus,000386.xml,0.0012700763763859868,3254,850,3417,988
echinus,000386.xml,0.0010428579989820719,182,1382,427,1580
scallop,000386.xml,0.995871901512146,2601,1285,2784,1436
scallop,000386.xml,0.9805715084075928,2139,1167,2298,1266
scallop,000386.xml,0.9622520208358765,2611,1685,2804,1886
scallop,000386.xml,0.9498840570449829,3042,1439,3259,1610
scallop,000386.xml,0.9245010614395142,2084,879,2226,991
scallop,000386.xml,0.522580623626709,2303,1164,2445,1267
scallop,000386.xml,0.3365837633609772,1424,1116,1543,1211
scallop,000386.xml,0.3158988952636719,3273,1064,3480,1184
scallop,000386.xml,0.11241523921489716,2915,1712,3088,1900
scallop,000386.xml,0.06994899362325668,2137,1170,2300,1291
scallop,000386.xml,0.06155451759696007,2619,1690,2816,1890
scallop,000386.xml,0.04729176685214043,1156,1190,1270,1295
scallop,000386.xml,0.04528476670384407,3046,1436,3258,1608
scallop,000386.xml,0.04302457347512245,2948,1339,3137,1475
scallop,000386.xml,0.03394897282123566,1381,847,1463,920
scallop,000386.xml,0.032859984785318375,606,1051,690,1117
scallop,000386.xml,0.032799020409584045,1879,1678,2040,1822
scallop,000386.xml,0.031399793922901154,3540,941,3738,1085
scallop,000386.xml,0.028236888349056244,2310,1171,2448,1265
scallop,000386.xml,0.02579963393509388,1605,1653,1681,1724
scallop,000386.xml,0.0235262680798769,3045,592,3205,682
scallop,000386.xml,0.02202751114964485,1954,1439,2144,1587
scallop,000386.xml,0.020169848576188087,2984,1736,3095,1876
scallop,000386.xml,0.019687235355377197,3275,1075,3476,1185
scallop,000386.xml,0.017967699095606804,3533,653,3622,731
scallop,000386.xml,0.015016388148069382,2158,974,2234,1027
scallop,000386.xml,0.01496356725692749,2248,1556,2339,1640
scallop,000386.xml,0.014544344507157803,1426,1115,1545,1208
scallop,000386.xml,0.014464890584349632,2601,1285,2782,1437
scallop,000386.xml,0.014278363436460495,2323,652,2410,709
scallop,000386.xml,0.013203202746808529,3266,1109,3377,1183
scallop,000386.xml,0.012587834149599075,3012,1514,3108,1605
scallop,000386.xml,0.012005140073597431,2893,1351,3119,1525
scallop,000386.xml,0.011841542087495327,2139,1169,2299,1274
scallop,000386.xml,0.01161708403378725,2898,1706,3083,1904
scallop,000386.xml,0.011418970301747322,3028,1463,3248,1610
scallop,000386.xml,0.010987041518092155,2368,507,2455,565
scallop,000386.xml,0.01041753962635994,2864,1194,3042,1326
scallop,000386.xml,0.009745431132614613,2631,1414,2726,1477
scallop,000386.xml,0.009505774825811386,2271,1362,2354,1433
scallop,000386.xml,0.008498042821884155,506,948,718,1121
scallop,000386.xml,0.008480342105031013,1749,1508,1910,1656
scallop,000386.xml,0.008441407233476639,2678,1684,2799,1777
scallop,000386.xml,0.008070752024650574,3122,1428,3218,1482
scallop,000386.xml,0.007873501628637314,1390,1731,1536,1898
scallop,000386.xml,0.007655419409275055,2351,1250,2441,1310
scallop,000386.xml,0.007569083012640476,2072,879,2227,1001
scallop,000386.xml,0.007207094691693783,592,1010,708,1121
scallop,000386.xml,0.005819958169013262,2223,1162,2443,1272
scallop,000386.xml,0.00573009392246604,2708,712,2806,787
scallop,000386.xml,0.005339554511010647,3232,750,3297,823
scallop,000386.xml,0.005267596337944269,1309,1808,1400,1921
scallop,000386.xml,0.005167526658624411,1878,1681,2020,1819
scallop,000386.xml,0.005082862451672554,2620,1693,2824,1897
scallop,000386.xml,0.00459777656942606,3550,952,3737,1090
scallop,000386.xml,0.0045309229753911495,2922,1392,3056,1511
scallop,000386.xml,0.0040307301096618176,2926,1340,3151,1493
scallop,000386.xml,0.003987012431025505,1874,960,1963,1019
scallop,000386.xml,0.003926464822143316,608,1053,685,1118
scallop,000386.xml,0.003813250223174691,2311,1184,2445,1270
scallop,000386.xml,0.0035660681314766407,1378,845,1462,917
scallop,000386.xml,0.003478152444586158,3046,598,3185,675
scallop,000386.xml,0.0031491874251514673,1952,1432,2153,1601
scallop,000386.xml,0.003108350792899728,1977,960,2144,1098
scallop,000386.xml,0.00304654729552567,1157,1186,1272,1293
scallop,000386.xml,0.0028746668249368668,2935,1725,3092,1894
scallop,000386.xml,0.002818548586219549,3112,687,3215,759
scallop,000386.xml,0.0027773340698331594,2251,1549,2388,1650
scallop,000386.xml,0.002712161047384143,2718,1693,2802,1762
scallop,000386.xml,0.002560410648584366,1733,1985,1896,2116
scallop,000386.xml,0.002422233112156391,1273,1048,1362,1127
scallop,000386.xml,0.002418587915599346,1323,1654,1502,1832
scallop,000386.xml,0.002369928639382124,2916,1366,3192,1583
scallop,000386.xml,0.0023504639975726604,3270,1063,3482,1181
scallop,000386.xml,0.002278657164424658,3467,713,3574,803
scallop,000386.xml,0.0022574772592633963,3528,650,3624,735
scallop,000386.xml,0.0021226813551038504,1358,1719,1530,1903
scallop,000386.xml,0.002016526646912098,531,966,714,1119
scallop,000386.xml,0.0019389609806239605,2128,1171,2297,1324
scallop,000386.xml,0.0017694191774353385,2362,514,2447,571
scallop,000386.xml,0.0017461595125496387,2324,648,2413,720
scallop,000386.xml,0.0015973953995853662,2660,1726,3010,1915
scallop,000386.xml,0.0015630073612555861,2361,1246,2446,1313
scallop,000386.xml,0.0015553253469988704,1970,881,2228,1096
scallop,000386.xml,0.0015320589300245047,1983,1562,2087,1670
scallop,000386.xml,0.0014195223338901997,2159,974,2237,1035
scallop,000386.xml,0.0013272037031129003,1556,1727,1768,1921
scallop,000386.xml,0.0012991605326533318,1884,1675,2054,1825
scallop,000386.xml,0.0012728148140013218,1605,1651,1681,1725
scallop,000386.xml,0.0012313100742176175,2084,880,2226,991
scallop,000386.xml,0.0011942255077883601,3328,522,3469,615
scallop,000386.xml,0.0011599438730627298,3527,925,3736,1089
scallop,000386.xml,0.0010663809953257442,3270,1097,3427,1185
scallop,000386.xml,0.0010509452549740672,2336,1184,2448,1260
scallop,000386.xml,0.0010376391001045704,2632,1408,2727,1481
starfish,000386.xml,0.9807863831520081,181,1382,427,1581
starfish,000386.xml,0.03234902396798134,2084,880,2226,991
starfish,000386.xml,0.02213481068611145,179,1382,429,1580
starfish,000386.xml,0.005738235544413328,3332,522,3472,613
starfish,000386.xml,0.003037633839994669,1423,1116,1544,1212
starfish,000386.xml,0.0010696244426071644,3046,1436,3258,1608
starfish,000386.xml,0.001040327362716198,2300,1167,2446,1265
holothurian,000732.xml,0.005489805247634649,3506,917,3734,1101
holothurian,000732.xml,0.0054259453900158405,2014,1355,2315,1586
holothurian,000732.xml,0.004643457941710949,1979,1387,2246,1650
holothurian,000732.xml,0.001988484524190426,2232,430,2505,648
holothurian,000732.xml,0.0016828846419230103,1534,228,1636,310
holothurian,000732.xml,0.0016622085822746158,3386,1223,3555,1360
holothurian,000732.xml,0.0015389141626656055,2286,1362,2510,1538
holothurian,000732.xml,0.0012878227280452847,1941,1437,2242,1660
holothurian,000732.xml,0.0012276426423341036,3056,535,3216,752
holothurian,000732.xml,0.0012025017058476806,1589,473,1765,640
holothurian,000732.xml,0.0011077618692070246,1148,150,1383,397
holothurian,000732.xml,0.001011320506222546,3535,906,3769,1119
holothurian,000732.xml,0.0010111092124134302,2009,358,2274,592
echinus,000732.xml,0.9833565950393677,1146,153,1376,398
echinus,000732.xml,0.9649392366409302,205,398,377,565
echinus,000732.xml,0.9384111762046814,2292,1365,2509,1543
echinus,000732.xml,0.7149410247802734,3023,775,3238,966
echinus,000732.xml,0.45754390954971313,2004,984,2150,1167
echinus,000732.xml,0.35248059034347534,1644,1234,1820,1411
echinus,000732.xml,0.33658531308174133,2812,509,2951,601
echinus,000732.xml,0.22293023765087128,3523,918,3729,1099
echinus,000732.xml,0.08484238386154175,2731,90,2883,242
echinus,000732.xml,0.04951349273324013,208,401,373,562
echinus,000732.xml,0.042306430637836456,2286,1362,2510,1538
echinus,000732.xml,0.039454419165849686,3021,780,3242,963
echinus,000732.xml,0.02802141383290291,1148,150,1383,397
echinus,000732.xml,0.027276717126369476,2808,502,2947,601
echinus,000732.xml,0.019677329808473587,1647,1230,1854,1424
echinus,000732.xml,0.019449103623628616,3510,920,3735,1102
echinus,000732.xml,0.016750458627939224,2006,986,2156,1178
echinus,000732.xml,0.011859994381666183,2702,468,2937,603
echinus,000732.xml,0.011118873953819275,2435,769,2596,898
echinus,000732.xml,0.010020815767347813,3480,1094,3635,1242
echinus,000732.xml,0.008297457359731197,1680,1215,1999,1449
echinus,000732.xml,0.006698077078908682,2831,511,2955,603
echinus,000732.xml,0.006213289685547352,2156,1760,2389,1930
echinus,000732.xml,0.006038539111614227,1613,99,1746,240
echinus,000732.xml,0.005817325320094824,2605,416,2910,602
echinus,000732.xml,0.005786563735455275,2822,969,2955,1084
echinus,000732.xml,0.005140981636941433,2728,94,2881,245
echinus,000732.xml,0.005049596540629864,2012,556,2247,778
echinus,000732.xml,0.0038902410306036472,2479,1244,2716,1483
echinus,000732.xml,0.0038499636575579643,202,396,379,566
echinus,000732.xml,0.003738114144653082,1065,1854,1479,2155
echinus,000732.xml,0.003562317928299308,1643,1239,1823,1413
echinus,000732.xml,0.0034449719823896885,3118,153,3357,348
echinus,000732.xml,0.003272918052971363,2931,249,3086,409
echinus,000732.xml,0.0031129068229347467,2775,202,2927,322
echinus,000732.xml,0.002397585893049836,3501,916,3707,1089
echinus,000732.xml,0.0023755349684506655,3017,782,3243,971
echinus,000732.xml,0.0023053274489939213,3500,929,3627,1065
echinus,000732.xml,0.002151890192180872,2795,492,2941,602
echinus,000732.xml,0.001900371047668159,1780,1222,2027,1442
echinus,000732.xml,0.0018818273674696684,2002,984,2149,1165
echinus,000732.xml,0.0017852033488452435,2066,1002,2301,1232
echinus,000732.xml,0.0016352160600945354,3482,1096,3662,1252
echinus,000732.xml,0.0016156943747773767,1144,150,1374,399
echinus,000732.xml,0.0015011155046522617,2286,1360,2507,1541
echinus,000732.xml,0.0014679033774882555,1658,1176,1939,1413
echinus,000732.xml,0.0014093219069764018,2852,516,2955,603
echinus,000732.xml,0.0014021731913089752,2110,1746,2389,1954
echinus,000732.xml,0.0012187028769403696,1256,1956,1490,2153
echinus,000732.xml,0.0011418529320508242,1534,228,1636,310
echinus,000732.xml,0.0010437696473672986,2830,978,2951,1078
scallop,000732.xml,0.005515365861356258,740,144,839,235
scallop,000732.xml,0.0037174802273511887,2186,668,2260,733
scallop,000732.xml,0.003086247481405735,3518,425,3605,486
scallop,000732.xml,0.0027085680048912764,3042,261,3228,404
scallop,000732.xml,0.0012824110453948379,1293,6,1372,78
scallop,000732.xml,0.0011098539689555764,2677,584,2766,655
starfish,000732.xml,0.002379168290644884,3506,917,3734,1101
holothurian,000116.xml,0.9891936779022217,33,1020,337,1350
holothurian,000116.xml,0.839869499206543,5,888,308,1170
holothurian,000116.xml,0.2623608410358429,15,967,324,1273
holothurian,000116.xml,0.08222554624080658,10,890,327,1113
holothurian,000116.xml,0.04773401468992233,19,648,669,801
holothurian,000116.xml,0.035743094980716705,35,866,415,1048
holothurian,000116.xml,0.020223436877131462,14,648,342,795
holothurian,000116.xml,0.019871460273861885,2,876,257,1179
holothurian,000116.xml,0.017857713624835014,18,985,330,1346
holothurian,000116.xml,0.009881633333861828,755,1156,1092,1337
holothurian,000116.xml,0.008246876299381256,1441,1114,1763,1358
holothurian,000116.xml,0.007536448072642088,4,700,323,1277
holothurian,000116.xml,0.006175120361149311,0,896,164,1181
holothurian,000116.xml,0.005262523423880339,9,912,318,1208
holothurian,000116.xml,0.005048047285526991,828,1224,1251,1397
holothurian,000116.xml,0.003354347310960293,13,845,558,1144
holothurian,000116.xml,0.0031016955617815256,15,874,345,1085
holothurian,000116.xml,0.002880036598071456,5,611,297,798
holothurian,000116.xml,0.002475360408425331,346,898,549,1054
holothurian,000116.xml,0.002259203465655446,260,904,364,1007
holothurian,000116.xml,0.0022015871945768595,793,970,1256,1179
holothurian,000116.xml,0.002127633662894368,25,645,623,800
holothurian,000116.xml,0.00209323363378644,186,888,565,1060
holothurian,000116.xml,0.0020478330552577972,23,617,625,1011
holothurian,000116.xml,0.0018556450959295034,745,1156,1163,1328
holothurian,000116.xml,0.0015806161100044847,5,519,322,922
