name,image_id,confidence,xmin,ymin,xmax,ymax
holothurian,000386.xml,0.007757233921438456,1038,677,1167,758
holothurian,000386.xml,0.0026308451779186726,186,1155,423,1308
holothurian,000386.xml,0.002618518890812993,161,1381,418,1578
holothurian,000386.xml,0.0015932312235236168,2086,879,2226,990
echinus,000386.xml,0.08943267911672592,2659,2025,2826,2157
echinus,000386.xml,0.06924174726009369,3253,856,3433,995
echinus,000386.xml,0.016686517745256424,3311,858,3443,965
echinus,000386.xml,0.015863150358200073,3241,900,3353,1001
echinus,000386.xml,0.012329177930951118,961,1627,1142,1863
echinus,000386.xml,0.009282599203288555,2630,2022,2828,2157
echinus,000386.xml,0.008080185391008854,3272,862,3375,969
echinus,000386.xml,0.005273868329823017,3250,859,3430,999
echinus,000386.xml,0.0037704394198954105,1628,992,1745,1112
echinus,000386.xml,0.0026568134780973196,975,1609,1162,1825
echinus,000386.xml,0.0025197456125169992,3239,910,3343,999
echinus,000386.xml,0.0022159358486533165,1027,1587,1212,1782
echinus,000386.xml,0.002017779042944312,3318,863,3440,960
echinus,000386.xml,0.0018820809200406075,175,1388,428,1582
echinus,000386.xml,0.0012247534468770027,2617,2014,2835,2153
echinus,000386.xml,0.001213381066918373,2332,2083,2523,2158
echinus,000386.xml,0.0010968162678182125,2464,1993,2861,2156
scallop,000386.xml,0.992242693901062,2601,1284,2783,1436
scallop,000386.xml,0.9753303527832031,3039,1433,3263,1612
scallop,000386.xml,0.9581637382507324,2138,1168,2298,1268
scallop,000386.xml,0.8542952537536621,2086,879,2227,990
scallop,000386.xml,0.7321144342422485,2612,1685,2810,1885
scallop,000386.xml,0.6862956285476685,3270,1061,3481,1185
scallop,000386.xml,0.6442806720733643,2297,1168,2440,1273
scallop,000386.xml,0.11955748498439789,2885,1703,3082,1907
scallop,000386.xml,0.10438267886638641,607,1055,686,1118
scallop,000386.xml,0.09618721157312393,2951,1335,3126,1473
scallop,000386.xml,0.0804118886590004,2135,1173,2303,1292
scallop,000386.xml,0.07401023805141449,3030,1446,3259,1609
scallop,000386.xml,0.0630435198545456,1424,1115,1544,1214
scallop,000386.xml,0.06258618831634521,3273,1082,3472,1186
scallop,000386.xml,0.06017080694437027,3236,752,3292,806
scallop,000386.xml,0.05705508217215538,1162,1186,1271,1297
scallop,000386.xml,0.05042123794555664,2295,1173,2410,1277
scallop,000386.xml,0.050374358892440796,2956,1729,3095,1890
scallop,000386.xml,0.041168540716171265,1379,847,1459,918
scallop,000386.xml,0.033090218901634216,2625,1689,2849,1896
scallop,000386.xml,0.03270593285560608,2858,1196,3041,1333
scallop,000386.xml,0.02170967310667038,1338,1659,1491,1814
scallop,000386.xml,0.021450474858283997,2600,1282,2781,1437
scallop,000386.xml,0.021415069699287415,2922,1335,3148,1508
scallop,000386.xml,0.02107713371515274,2141,1166,2296,1256
scallop,000386.xml,0.015529549680650234,2861,1694,3079,1898
scallop,000386.xml,0.015510426834225655,3534,651,3621,731
scallop,000386.xml,0.015126203186810017,2082,879,2228,990
scallop,000386.xml,0.01500157080590725,2641,602,2768,724
scallop,000386.xml,0.014641746878623962,3085,1302,3197,1389
scallop,000386.xml,0.014474821276962757,2302,1172,2444,1272
scallop,000386.xml,0.014050616882741451,1352,1695,1530,1911
scallop,000386.xml,0.01176704652607441,1883,1676,2051,1828
scallop,000386.xml,0.010864324867725372,2326,651,2407,717
scallop,000386.xml,0.010840457864105701,2270,1361,2356,1434
scallop,000386.xml,0.0107150012627244,609,1046,695,1117
scallop,000386.xml,0.010188515298068523,3236,751,3299,828
scallop,000386.xml,0.009540915489196777,2128,975,2232,1060
scallop,000386.xml,0.009377891197800636,3278,1101,3448,1188
scallop,000386.xml,0.008362077176570892,2672,1680,2803,1780
scallop,000386.xml,0.008196363225579262,3537,937,3750,1092
scallop,000386.xml,0.008054708130657673,1605,1650,1683,1725
scallop,000386.xml,0.007965185679495335,1968,962,2170,1109
scallop,000386.xml,0.0057002222165465355,2615,1686,2814,1885
scallop,000386.xml,0.005253986455500126,1304,1792,1417,1936
scallop,000386.xml,0.005221611820161343,2165,1161,2400,1285
scallop,000386.xml,0.005061673000454903,3043,598,3192,678
scallop,000386.xml,0.005008454900234938,1394,1729,1533,1898
scallop,000386.xml,0.004916701000183821,2371,505,2458,567
scallop,000386.xml,0.0047778477892279625,2711,712,2803,783
scallop,000386.xml,0.004683406557887793,2946,1733,3093,1895
scallop,000386.xml,0.0042688315734267235,3039,1431,3259,1610
scallop,000386.xml,0.004221620969474316,2154,974,2232,1036
scallop,000386.xml,0.0036444361321628094,1956,1042,2057,1124
scallop,000386.xml,0.0035557234659790993,1321,1647,1491,1817
scallop,000386.xml,0.0035394735168665648,2470,1237,2630,1358
scallop,000386.xml,0.003518634010106325,1950,1438,2154,1602
scallop,000386.xml,0.00351594015955925,2943,1333,3133,1492
scallop,000386.xml,0.003484478686004877,997,1302,1205,1515
scallop,000386.xml,0.0034061656333506107,1850,1461,1919,1534
scallop,000386.xml,0.0033362796530127525,1737,1980,1903,2120
scallop,000386.xml,0.0033113271929323673,1332,1676,1513,1904
scallop,000386.xml,0.003017853945493698,1157,1186,1270,1299
scallop,000386.xml,0.002928677247837186,794,1017,850,1070
scallop,000386.xml,0.002911893418058753,2132,1175,2300,1303
scallop,000386.xml,0.0029079383239150047,1542,1668,1766,1906
scallop,000386.xml,0.002801785245537758,1378,846,1461,920
scallop,000386.xml,0.0027431664057075977,2455,684,2564,753
scallop,000386.xml,0.0027065579779446125,1422,1115,1544,1216
scallop,000386.xml,0.0026076415088027716,3231,750,3289,817
scallop,000386.xml,0.0023206090554594994,3267,1059,3480,1186
scallop,000386.xml,0.0022501309867948294,2860,1192,3039,1328
scallop,000386.xml,0.0022218539379537106,1984,891,2223,1089
scallop,000386.xml,0.002206219593062997,2296,1179,2436,1290
scallop,000386.xml,0.0020031966269016266,1087,1180,1266,1320
scallop,000386.xml,0.002000893233343959,3128,1424,3221,1489
scallop,000386.xml,0.001982043031603098,3083,1304,3189,1386
scallop,000386.xml,0.0019693432841449976,2195,1171,2303,1265
scallop,000386.xml,0.0018317647045478225,3234,761,3303,844
scallop,000386.xml,0.0016028169775381684,2832,1704,3080,1911
scallop,000386.xml,0.0015822462737560272,2463,1997,2562,2080
scallop,000386.xml,0.0015123330522328615,2285,1077,2381,1174
scallop,000386.xml,0.001504629384726286,1920,1388,2021,1471
scallop,000386.xml,0.0014745169319212437,1671,1557,1762,1653
scallop,000386.xml,0.0014544147998094559,174,1388,429,1582
scallop,000386.xml,0.0014484892599284649,1978,963,2145,1103
scallop,000386.xml,0.001441365573555231,2325,647,2408,722
scallop,000386.xml,0.0012946919305250049,1985,1561,2080,1667
scallop,000386.xml,0.0012774216011166573,3459,723,3538,804
scallop,000386.xml,0.0012706846464425325,3114,687,3206,759
scallop,000386.xml,0.0012401732383295894,3535,653,3619,728
scallop,000386.xml,0.001229525892995298,606,1053,688,1117
scallop,000386.xml,0.0011868380242958665,2365,516,2448,570
scallop,000386.xml,0.0011651425156742334,3548,926,3770,1081
scallop,000386.xml,0.0011384317185729742,1306,1767,1448,1941
scallop,000386.xml,0.001087019918486476,2630,1418,2724,1479
scallop,000386.xml,0.0010579826775938272,2088,880,2226,988
scallop,000386.xml,0.001051117549650371,2470,1239,2677,1390
scallop,000386.xml,0.0010124797699972987,1877,955,1970,1024
starfish,000386.xml,0.9574681520462036,175,1388,427,1583
starfish,000386.xml,0.09925559163093567,2086,879,2227,990
starfish,000386.xml,0.043136220425367355,161,1381,418,1578
starfish,000386.xml,0.01771368272602558,1422,1115,1544,1216
starfish,000386.xml,0.016741609200835228,3330,523,3472,615
starfish,000386.xml,0.010006384924054146,186,1155,423,1308
starfish,000386.xml,0.00751851312816143,1157,1186,1270,1299
starfish,000386.xml,0.00429949164390564,2860,1192,3039,1328
starfish,000386.xml,0.003285052254796028,174,1387,428,1586
starfish,000386.xml,0.0023157186806201935,1087,1180,1266,1320
starfish,000386.xml,0.0018799008103087544,2082,879,2228,990
starfish,000386.xml,0.0014035505009815097,2600,1282,2781,1437
