name,image_id,confidence,xmin,ymin,xmax,ymax
holothurian,000386.xml,0.0015440015122294426,173,1383,436,1580
holothurian,000386.xml,0.0012270702281966805,2778,655,2879,737
holothurian,000386.xml,0.0006675629410892725,2292,1161,2439,1261
holothurian,000386.xml,0.0006324787973426282,2150,1160,2307,1257
holothurian,000386.xml,0.0006141004851087928,3509,941,3744,1092
holothurian,000386.xml,0.0004985370323993266,3268,1056,3473,1186
holothurian,000386.xml,0.0004349943483248353,2600,1283,2782,1437
holothurian,000386.xml,0.0003847203915938735,2086,878,2225,992
holothurian,000386.xml,0.0003626798861660063,3042,1437,3258,1607
holothurian,000386.xml,0.00029634591192007065,2621,1685,2817,1895
echinus,000386.xml,0.0058261072263121605,2670,2033,2824,2157
echinus,000386.xml,0.003085777163505554,173,1383,436,1580
echinus,000386.xml,0.0028104179073125124,3278,856,3433,964
echinus,000386.xml,0.0020994676742702723,1902,1021,1967,1093
echinus,000386.xml,0.0020528165623545647,1625,997,1725,1102
echinus,000386.xml,0.0013089529238641262,2488,1960,2837,2155
echinus,000386.xml,0.0011198410065844655,2636,2017,2822,2156
echinus,000386.xml,0.0006209033890627325,3302,858,3438,959
echinus,000386.xml,0.0005216766730882227,2344,2079,2515,2158
echinus,000386.xml,0.0005127387121319771,2600,1283,2782,1437
echinus,000386.xml,0.00047838088357821107,2140,1166,2296,1269
echinus,000386.xml,0.00040025560883805156,2292,1161,2439,1261
echinus,000386.xml,0.0003222860977984965,3043,1440,3260,1609
echinus,000386.xml,0.0002879571111407131,2461,1828,2709,2050
scallop,000386.xml,0.9971600770950317,2601,1284,2781,1437
scallop,000386.xml,0.981572151184082,2139,1166,2295,1265
scallop,000386.xml,0.974578320980072,3043,1440,3259,1609
scallop,000386.xml,0.9274765849113464,2086,879,2226,992
scallop,000386.xml,0.8964529037475586,2615,1684,2806,1892
scallop,000386.xml,0.6528364419937134,2302,1163,2444,1265
scallop,000386.xml,0.3705034554004669,2900,1712,3082,1896
scallop,000386.xml,0.30554628372192383,3047,594,3174,679
scallop,000386.xml,0.264747679233551,3269,1058,3472,1188
scallop,000386.xml,0.10876782983541489,2136,1171,2295,1274
scallop,000386.xml,0.09041838347911835,2936,1332,3134,1464
scallop,000386.xml,0.08236797899007797,2157,969,2226,1026
scallop,000386.xml,0.07854504883289337,1422,1115,1544,1219
scallop,000386.xml,0.06975545734167099,2297,1166,2439,1259
scallop,000386.xml,0.06966865062713623,608,1053,686,1117
scallop,000386.xml,0.0674409344792366,3036,1446,3260,1613
scallop,000386.xml,0.049808502197265625,2621,1685,2817,1895
scallop,000386.xml,0.040433965623378754,2920,1719,3085,1891
scallop,000386.xml,0.03737352788448334,3513,942,3741,1093
scallop,000386.xml,0.036717768758535385,2089,887,2234,1012
scallop,000386.xml,0.03559349477291107,1603,1653,1680,1725
scallop,000386.xml,0.034017253667116165,3047,591,3181,684
scallop,000386.xml,0.03193534165620804,1971,972,2154,1100
scallop,000386.xml,0.03134090080857277,2378,510,2454,553
scallop,000386.xml,0.0289253331720829,2208,1159,2431,1274
scallop,000386.xml,0.027124909684062004,2328,652,2403,712
scallop,000386.xml,0.026390431448817253,1335,1663,1486,1820
scallop,000386.xml,0.025328069925308228,1162,1189,1266,1295
scallop,000386.xml,0.02495226263999939,2272,1362,2351,1431
scallop,000386.xml,0.021685482934117317,1300,863,1364,924
scallop,000386.xml,0.02078184112906456,2150,1160,2307,1257
scallop,000386.xml,0.020157281309366226,3072,1308,3165,1384
scallop,000386.xml,0.01948975771665573,2947,1342,3116,1455
scallop,000386.xml,0.019382601603865623,2643,608,2770,721
scallop,000386.xml,0.01840204931795597,2809,1689,3075,1899
scallop,000386.xml,0.01705542951822281,2600,1283,2782,1437
scallop,000386.xml,0.01703147031366825,2923,1336,3177,1541
scallop,000386.xml,0.016444625332951546,2856,1194,3065,1336
scallop,000386.xml,0.01479908637702465,1379,848,1458,917
scallop,000386.xml,0.013406723737716675,3106,691,3182,747
scallop,000386.xml,0.013030929490923882,2161,973,2231,1027
scallop,000386.xml,0.012136943638324738,3537,654,3617,727
scallop,000386.xml,0.009399861097335815,1346,1735,1440,1826
scallop,000386.xml,0.009011359885334969,1661,1547,1756,1648
scallop,000386.xml,0.00891890749335289,1879,963,1950,1011
scallop,000386.xml,0.008792214095592499,1305,1806,1406,1921
scallop,000386.xml,0.008452892303466797,1738,1493,1904,1637
scallop,000386.xml,0.008144172839820385,3270,1061,3474,1188
scallop,000386.xml,0.008057421073317528,607,1056,679,1117
scallop,000386.xml,0.007782389409840107,2908,1350,3088,1515
scallop,000386.xml,0.007052857428789139,2145,1153,2435,1285
scallop,000386.xml,0.006821814458817244,2355,1164,2446,1255
