name,image_id,confidence,xmin,ymin,xmax,ymax
holothurian,000386.xml,0.0019516486208885908,2139,1168,2298,1284
echinus,000386.xml,0.02150360867381096,1626,993,1742,1108
echinus,000386.xml,0.01763542741537094,2664,2032,2818,2156
echinus,000386.xml,0.0036227116361260414,3253,858,3413,1001
echinus,000386.xml,0.002778944093734026,2646,2017,2840,2154
echinus,000386.xml,0.002678211545571685,3246,892,3358,1008
echinus,000386.xml,0.0023312466219067574,2139,1168,2298,1284
echinus,000386.xml,0.0019378107972443104,37,1753,217,1900
scallop,000386.xml,0.995066225528717,2602,1285,2781,1442
scallop,000386.xml,0.9766045808792114,2086,879,2227,989
scallop,000386.xml,0.9644312858581543,2139,1167,2298,1270
scallop,000386.xml,0.9235831499099731,3044,1439,3264,1606
scallop,000386.xml,0.6928278803825378,2611,1680,2814,1885
scallop,000386.xml,0.5608384609222412,2298,1166,2442,1266
scallop,000386.xml,0.4694397449493408,1429,1115,1541,1209
scallop,000386.xml,0.31560277938842773,2855,1195,3041,1338
scallop,000386.xml,0.27641287446022034,3270,1051,3475,1182
scallop,000386.xml,0.19935408234596252,2935,1334,3152,1484
scallop,000386.xml,0.09814780205488205,1159,1186,1266,1301
scallop,000386.xml,0.08777794241905212,2926,1716,3087,1887
scallop,000386.xml,0.07841452956199646,2139,1168,2298,1284
scallop,000386.xml,0.05875932797789574,610,1051,691,1116
scallop,000386.xml,0.05731824412941933,3038,1433,3263,1601
scallop,000386.xml,0.05370871350169182,2617,1678,2834,1892
scallop,000386.xml,0.04503253102302551,3126,1427,3216,1481
scallop,000386.xml,0.040595706552267075,2603,1287,2779,1445
scallop,000386.xml,0.03971265256404877,1335,1661,1498,1821
scallop,000386.xml,0.036437537521123886,2304,1166,2438,1267
scallop,000386.xml,0.03606996685266495,2917,1334,3165,1496
scallop,000386.xml,0.03190618008375168,1608,1651,1683,1723
scallop,000386.xml,0.030854832381010056,2653,1679,2808,1802
scallop,000386.xml,0.030506368726491928,3271,1071,3460,1184
scallop,000386.xml,0.029383407905697823,2155,1164,2280,1218
scallop,000386.xml,0.024961408227682114,2085,880,2226,988
scallop,000386.xml,0.024173561483621597,2619,1668,3078,1911
scallop,000386.xml,0.0241728276014328,1378,845,1462,916
scallop,000386.xml,0.020539704710245132,1432,1114,1542,1206
scallop,000386.xml,0.020502986386418343,2859,1200,3045,1351
scallop,000386.xml,0.018965598195791245,2962,1723,3090,1874
scallop,000386.xml,0.016713734716176987,2882,1707,3087,1896
scallop,000386.xml,0.016182370483875275,2635,1411,2736,1460
scallop,000386.xml,0.016079874709248543,2138,1170,2295,1262
scallop,000386.xml,0.015196633525192738,1972,952,2211,1098
scallop,000386.xml,0.013977603986859322,2269,1360,2356,1433
scallop,000386.xml,0.012950081378221512,2148,978,2233,1035
scallop,000386.xml,0.011699041351675987,2327,645,2409,723
scallop,000386.xml,0.01135389506816864,3276,1105,3420,1186
scallop,000386.xml,0.01125851459801197,1398,1741,1528,1901
scallop,000386.xml,0.011119933798909187,1889,1671,2027,1805
scallop,000386.xml,0.010883274488151073,609,1038,700,1118
scallop,000386.xml,0.010761979967355728,1260,1626,1478,1817
scallop,000386.xml,0.01045684702694416,2709,710,2805,785
scallop,000386.xml,0.010351012460887432,1325,1662,1513,1881
scallop,000386.xml,0.00988464243710041,1977,1427,2144,1599
scallop,000386.xml,0.008594194427132607,1730,1962,1906,2117
scallop,000386.xml,0.008549072779715061,3046,593,3199,675
scallop,000386.xml,0.007270262576639652,2708,1685,2808,1771
scallop,000386.xml,0.006996502168476582,3112,1420,3221,1495
scallop,000386.xml,0.0069211190566420555,3242,756,3293,833
scallop,000386.xml,0.006657597608864307,3049,1435,3273,1608
scallop,000386.xml,0.006655653472989798,1655,1546,1759,1655
scallop,000386.xml,0.006536515895277262,2943,1334,3146,1468
scallop,000386.xml,0.005435943137854338,2862,1199,3013,1327
scallop,000386.xml,0.0051785786636173725,3366,1054,3478,1153
scallop,000386.xml,0.004960822407156229,1729,1904,2147,2141
scallop,000386.xml,0.0049383146688342094,3115,683,3223,762
scallop,000386.xml,0.004890877287834883,1150,1187,1265,1304
scallop,000386.xml,0.004862151108682156,2470,1230,2632,1349
scallop,000386.xml,0.004683805163949728,2064,882,2226,1005
scallop,000386.xml,0.004599907901138067,2908,1354,3093,1508
scallop,000386.xml,0.00390523299574852,3267,1042,3474,1183
scallop,000386.xml,0.0038190216291695833,2615,1679,2810,1881
scallop,000386.xml,0.003665338270366192,3527,932,3761,1074
scallop,000386.xml,0.00365857919678092,2155,973,2232,1024
scallop,000386.xml,0.003586761187762022,2059,970,2225,1074
scallop,000386.xml,0.003577745519578457,2201,1434,2298,1511
scallop,000386.xml,0.003507522866129875,2128,1171,2296,1300
scallop,000386.xml,0.0033246122766286135,2298,1164,2451,1270
scallop,000386.xml,0.003127515083178878,1989,909,2227,1090
scallop,000386.xml,0.0030403814744204283,1970,1419,2169,1660
scallop,000386.xml,0.0029143276624381542,2365,1274,2483,1404
scallop,000386.xml,0.002906895475462079,3090,1304,3171,1381
scallop,000386.xml,0.0027618759777396917,1273,1625,1451,1786
scallop,000386.xml,0.002753309439867735,2133,975,2233,1053
scallop,000386.xml,0.0027479997370392084,1203,1455,1430,1634
scallop,000386.xml,0.002407877007499337,2151,1165,2290,1240
scallop,000386.xml,0.0022155556362122297,3075,1429,3249,1586
scallop,000386.xml,0.002177372807636857,1214,1558,1463,1771
scallop,000386.xml,0.0021128009539097548,1426,1115,1539,1210
scallop,000386.xml,0.0021112803369760513,1978,1559,2089,1676
scallop,000386.xml,0.002032112330198288,1348,1669,1526,1901
scallop,000386.xml,0.002012421377003193,1377,845,1468,919
scallop,000386.xml,0.001913256011903286,2667,1682,2804,1784
scallop,000386.xml,0.0018662794027477503,3131,1425,3210,1485
starfish,000386.xml,0.9947559237480164,177,1386,426,1589
starfish,000386.xml,0.01807921752333641,176,1384,429,1591
starfish,000386.xml,0.006575760431587696,1429,1115,1541,1208
starfish,000386.xml,0.004154145251959562,3337,522,3473,611
starfish,000386.xml,0.0034539122134447098,1158,1186,1265,1302
starfish,000386.xml,0.002231431193649769,2085,879,2227,989
holothurian,000732.xml,0.007827216759324074,2313,995,2565,1223
holothurian,000732.xml,0.004412602633237839,817,387,1016,556
holothurian,000732.xml,0.0035999752581119537,1982,1334,2277,1495
holothurian,000732.xml,0.003013474401086569,2165,977,2498,1206
holothurian,000732.xml,0.0017826245166361332,1540,229,1632,309
holothurian,000732.xml,0.0017639705911278725,2001,350,2277,548
holothurian,000732.xml,0.001645583426579833,3299,1215,3531,1360
holothurian,000732.xml,0.0016399130690842867,2892,1476,3344,1681
holothurian,000732.xml,0.0015425888122990727,1581,472,1751,660
holothurian,000732.xml,0.0014855512417852879,2373,1970,2850,2114
holothurian,000732.xml,0.0014380563516169786,2001,1355,2317,1600
holothurian,000732.xml,0.0012799262767657638,2296,1363,2511,1543
echinus,000732.xml,0.9854580163955688,1156,163,1368,389
echinus,000732.xml,0.9512733221054077,2300,1365,2506,1539
echinus,000732.xml,0.9204984903335571,212,402,371,561
echinus,000732.xml,0.7163875699043274,3035,780,3231,958
echinus,000732.xml,0.5686483979225159,2007,985,2149,1162
echinus,000732.xml,0.49048322439193726,2811,505,2949,603
echinus,000732.xml,0.4636412262916565,3512,912,3736,1097
echinus,000732.xml,0.2487012892961502,1649,1233,1811,1413
echinus,000732.xml,0.07309608161449432,2731,111,2884,244
echinus,000732.xml,0.07015708833932877,2443,772,2591,899
echinus,000732.xml,0.05657515674829483,3030,777,3223,950
echinus,000732.xml,0.053871870040893555,2292,1363,2508,1536
echinus,000732.xml,0.047729287296533585,2800,499,2942,605
echinus,000732.xml,0.04126035422086716,2829,974,2948,1084
echinus,000732.xml,0.040479790419340134,1161,162,1367,387
echinus,000732.xml,0.03853738307952881,1588,483,1753,641
echinus,000732.xml,0.036464206874370575,2011,990,2145,1155
echinus,000732.xml,0.03576233983039856,211,400,374,562
echinus,000732.xml,0.02913658134639263,3510,917,3727,1088
echinus,000732.xml,0.026539238169789314,1646,1240,1816,1406
echinus,000732.xml,0.013336921110749245,2822,509,2953,602
echinus,000732.xml,0.010645500384271145,2455,780,2586,892
echinus,000732.xml,0.009169947355985641,3515,928,3658,1054
echinus,000732.xml,0.006348242051899433,3029,783,3233,964
echinus,000732.xml,0.006288889795541763,3485,1098,3652,1250
echinus,000732.xml,0.006236483342945576,1818,1219,2011,1442
echinus,000732.xml,0.006114867050200701,2725,103,2889,247
echinus,000732.xml,0.005755090620368719,2304,1355,2522,1531
